xmi_id,cls_name
9635,"<<Java Qass>>PersonOnhneUNKNOWNdef cult packagel"
9635,"<<Java C’ass>>ConstrarntUNKNOWNdefault package"
9635,"EConstrairtFoposaIIden&er• getopsaOopoaI• setRoposaI)vod• g)lden&er• seUdentifer)vod"
9635,"<<Java C’ass>>EventUNKNOWNdefault package"
9635,"<<Java C’ass>>eAttendantUNKNOWNdefault package"
9635,"<<Java Caass>>e IdentifierUNKNOWNdefault packag&"
9639,"0 0PBI PBIPBI PBISPRINTLO__ 0 __PBI PBISPRINTLOCBACKLOC"
9639,"Male Female<cEnum>>SEX"
9639,"<<Enum>>PBITYPE Requirement NonFunctionaiRequirement Bug Fixetc?"
9639,"CHAT Id  Integer users  USERIJ• project PROJECT getters/setters"
9639,"USER id  Integer firstname String lastname String sex SEX dateOfBirth Date country  Stringtimezone String email  String U password String languages StringO getters/setters"
9639,"<cEnum>>TASKSTATE Ongoing Completed Awaiting"
9639,"MESSAGE Id  Integer user  USERdate Date chat Integer content  String getters/setters"
9639,"DEVELOPER programmingLanguages  StringO getters/setters"
9639,"STAKEHOLDER organization  String getters/setters"
9639,"PROJECTid  Integer name String description  String manager  DEVELOPER stakeholder  STAKEHOLDER developers DEVELOPERIJ creation Date Date getters/setters"
9639,"BACKLOGid  Integer description  Stringproject PROJECT getters/setters"
9639,"PBI id  Integer name String description  String backlog  BACKLOG sprintlog  SPRINTLOGtype PBITYPE priority integer dueDate  Date aetters/setters"
9639,"SPRINUOG id  Integer name String description  String backlog  BACKLOG stariDate Date end Date  Date getters/setters"
9639,"TASK id  Integer name String description  String developer  DEVELOPER points  Integer state TASKSTATE pbi  PBI getters/setters"
9639,"Document UML ackend Model  DOSE 2014"
9639,"Document Unit division  DOSE 2014"
9639,"ccdeferred>HTP SESSIONSI session_manager WSFSESSIONMANAGERI http_re quest WSFREOUESTI http_response WSF RESPONSE session cookie name STRING ec  EIFFEL CON VERSION create_session destroy_session set_session_user U USER get session user exists_session"
9639,"EIFFEL CONVERSION any_to_intany ANY any_to_stringany ANY any_to_wsf_stringany ANY"
9639,"<cdeferredx.A UTHENTICA TIONI session_manager WSF_ SESSION_MANAGERI http_request WSF_ REQUESTIMp_response WSF_RESPONSE helper  HTTP_FUNCT1ON is_logged get_user ensure_authenticated ensure_stakeholder ensure_developer ensure_in_projectidproj INTEGER e"
9639,"HTrP FUNCTiON NOT AUTHORIZED  INTEGER = 402 NOT AUTHENTICATED  INTEGER = 403 NOT FOUND  INTEGER = 404 REQUEST ERROR  INTEGER = 405 SERVER_ERROR  INTEGER = 500 sendjsonres  WSF RESPONSE json  JSONOBJECT send error_jsonres  WSF RESPONSE json  JSON OBJE"
9639,"Document UML ackend Network  DOSE 2014"
9640,SetupBoatsUl
9640,EMPTY
9640,EMPTY
9644,"pj ice strans ICEireamtransport"
9644,"p turn sock7GTN UöPI TCPcent"
9644,"pj stun sockTUN scet"
9644,EMPTY
9644,"I)j_i ce_s essTrenortindependent ICEsession"
9644,"pj_turn_sessio nTransportindependent TURNcäent sess.’on"
9644,"pj_ stu n_tsxSTUN ckenttransection"
9644,"pj_stu n_auth_c redAuthenticationcredential"
9645,TimeUnitDAYSHOURSMINUTES
9645,Collection
9645,List
9645,"Suppress Warnings"
9645,"Ab stractCollection"
9645,"Ab stractList"
9645,"ArrayListObject elementDatasize"
9654,Customer
9654,Product
9654,Order
9654,Warehouse
9654,OPDept
9668,EMPTY
9668," getPrlxl.ffietleurefllntgetPr1xDeuxHeure nt"
9668,"veriabonT3ispors ReservatIon4 visu atise rRes ervations 0"
9668,EMPTY
9668,EMPTY
9668,EMPTY
9668,EMPTY
9668,EMPTY
9668," prenom  string nom stringnumero mt"
9668,"H lie HTYPE SAUl"
9668,Fb.H.r1r.
9668,EMPTY
9668,EMPTY
9669,"<<Java Class>>PolynomialPohroame"
9669,"<<Java Class>>eViewPoliDoame"
9674,"Field Controller"
9674,"Field Model extends Shape"
9674,EMPTY
9674,EMPTY
9674,"Field View"
9679,"<<Java C’ass>>ServerQi*ues"
9679,"<<Java Class>>eThreadjava. tang"
9679,"<<Java Class>>0 SimulationOt*LeS"
9679,"<<Java Class>>GUIQLeL*s"
9679,"<<Java Class>>CustomerGeneratorQueLes"
9679,"<<Java Class>>ClientQueues"
9702,"RobotMemorySirn ulation"
9702,"E nergysource"
9702,Memory
9702,LifoStruchire
9702,Robot
9702,"FifoStnictii r"
9702,"Closestf irstStnictu"
9702,<<interface>>RobotMemor
9702,RandomStnicture
9709,"201.vpp  VisuaL Paradigm Enterprise Edition EvaLuation CODy"
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9709,EMPTY
9719,"<<Java Class>>PolynomialPohroame"
9719,"<<Java Class>>ViewPoinoame"
9723,Adjective
9723,"Nitrogen_Cooled I"
9723,Fragile
9723,Nanosteel
9723,Plated
9723,Alpha_Decay
9723,Delicate
9723,"Hydrogen_Fusion I"
9723,Titanium
9723,iIium_CooIed
9723,"Quantum_Acc el erat"
9723,Dilithium
9723,Leaky
9723,Magnetic
9723,"Advanced_Chemical I"
9723,"Stored_Antimatter I"
9723,Durable
9723,Carbonfiber
9723,Miserly
9723,Nuclear
9723,EMPTY
9723,Reinforced
9723,Antimatter
9723,Damaged
9723,Nanosilk
9723,Armored
9723,_50_Megawatt
9723,Obsolete
9723,_400_Megawatt
9723,EMPTY
9723,_200_Megawatt
9723,Sturdy
9723,Doublesilk
9723,Efficient
9723,Kinetic
9723,Inefficient
9724,Adjective
9724,Dilithium
9725,Adjective
9725,Doublesilk
9726,Adjective
9726,"H eavy"
9727,Camera
9728,Layer
9729,SpaceView
9730,"floaters. Ballistic"
9730,"floaters. Floater"
9730,Cargo
9730,AirEilters
9731,AttrFilter
9732,"Comm andP ars e"
9733,Actions
9734,Conditions
9735,EMPTY
9736,Company
9737,Facility
9737,Fitter
9737,TradeTerminal
9737,Shop
9737,Repair
9737,Smelter
9737,"S hopAndFitt"
9738,Facility
9738,Fitter
9738,"S hopAndFitt"
9739,Facility
9739,Repair
9740,Facility
9740,Shop
9740,Fitter
9740,ShopAndFitt
9741,Ballistic
9741,floater
9741,"fluII et"
9741,Mine
9741,Missile
9742,Ballistic
9742,floater
9742,"Explosion I"
9743,Ballistic
9743,floater
9743,Impact
9744,Ballistic
9744,floater
9744,"Las er earn"
9745,Ballistic
9745,floater
9745,EMPTY
9745,EMPTY
9746,Ballistic
9746,floater
9746,"R adarDisk"
9747,Game
9748,Drawable
9748,EMPTY
9749,Drawable
9749,shipDamage
9750,Drawable
9750,HUD
9751,EMPTY
9752,Drawable
9752,Messenger
9753,Drawable
9753,Minilnfo
9754,Drawable
9754,"R adarFi eld"
9755,Panel
9755,Button
9755,"menus.TypeButton I"
9755,ShapeButton
9755,menus.SkiIITiIe
9755,"menus. ColorOutton"
9756,Panel
9756,TextBlock
9756,"ScrollTextBlock I"
9757,Panel
9757,ScroilPanel
9757,Selecter
9757,"menus. FunctionS electer"
9757,menus.InventoryPanel
9757,"menus. SkiliTreeS elector"
9757,"menus. BindingS electer"
9757,"menus. ShipPanel"
9757,menus.PartFunctionsPanel
9758,Panel
9758,Button
9758,ShapeButton
9759,Panel
9759,Slider
9760,Panel
9760,TextBlock
9760,ScrollTextBlock
9761,Panel
9761,"TàLeveIPaneI 1"
9761,"menus Menu"
9761,"menus introMenu"
9761,"menus.ChatConsole I"
9762,"menuElements. Panel"
9762,"menuElements. Selectable"
9762,BindingSelectable
9763,"menuElements. Panel"
9763,"menuElements. ScroIIPaneI"
9763,"menuElements. Selecter"
9763,BindingSelecter
9764,"menuElements. Panel"
9764,"scripts. Controllable"
9764,menuElementsTopLevelPanel
9764,ChatConsole
9765,Panel
9765,ColorPanel
9766,"menuElements. Panel"
9766,"menuElements. sutton"
9766,CoIorutton
9767,"menuElements. Panel"
9767,Console
9768,"menuElements. Panel"
9768,"menuElements. ScroIIPaneI"
9768,"menuElements. Selecter"
9768,FunctionSelecter
9769,"menuElements. Panel"
9769,EMPTY
9770,"menuElements. Panel"
9770,menuEIemeniTopLeveIPaneI
9770,IntroMenu
9771,"menuElements. Panel"
9771,menuEIementsSoIIPaneI
9771,"menuElements. Selecter"
9771,InventoryPanel
9772,"menuElements. Panel"
9772,Keys
9773,"menuElements. Panel"
9773,"scripts. Controllable"
9773,menuElementsTopLevelPanel
9773,Menu
9774,"menuElements. Panel"
9774,"menuElements. Dragable"
9774,"menuElements. DragableSelectable"
9774,MultyPartTile
9775,Panel
9775,Dragable
9775,"DragableSelectable I"
9775,"menus MultyPartTile"
9775,"menus. PartTiIe"
9775,"menus.ShipPartPanel I"
9776,"menuElements. Panel"
9776,menuElementsInputEield
9776,NameinputField
9777,menuElements.Panel
9777,NavigationTile
9778,"menuElements. Panel"
9778,PaDescpt&iPaneI
9779,"menuElements. Panel"
9779,"menuElements. ScroliPanel"
9779,"menuElements. Selecter"
9779,ShipPanel
9779,PartFunctionsPanel
9780,"menuElements. Panel"
9780,"menu Elements D ragabl e"
9780,"menuElements. DragableSelectable"
9780,PartTiIe
9781,"menuElements. Panel"
9781,"PilfiPanel 1"
9782,"menuElements. Panel"
9782,PlanetButtons
9783,menuElements.Panel
9783,PlanetTile
9784,Panel
9784,Dragable
9784,"DragabIeSeibIe 1"
9784,"menus MultyPartTile"
9784,menus.PartTiIe
9784,"menus. ShipPart Panel"
9785,"menuElements. Panel"
9785,"menuElements. ScroliPanel"
9785,"menuElements. Selecter"
9785,ShipPanel
9785,"PartFunctionsPanel I"
9786,menuElements.Panel
9786,EMPTY
9786,"menuEliments. DragableSelectable"
9786,ShipPartPanel
9787,menuElements.Panel
9787,"menuElements. flutton"
9787,EMPTY
9788,"menuElements. Panel"
9788,"menuElements. ScroIIPaneI"
9788,"menuElements. Selecter"
9788,SkiiTéeSéItor1
9789,"menuElements. Panel"
9789,"menuElements. Selectable"
9789,SkiliTreeTab
9790,"menuElements. Panel"
9790,Store
9791,menuElements.Panel
9791,limelile
9792,Panel
9792,FunctionLabel
9793,Panel
9793,"I nputEield"
9793,"menus. Serverl nput Field"
9793,"menus. Name"
9794,Panel
9794,Label
9795,Panel
9795,Label
9795,"menus. Console"
9795,ColorPanel
9795,Selectable
9795,Button
9795,FunctionLabel
9795,"menus. PlanetRuttons"
9795,TopLevelPanel
9795,ScroilPanel
9795,"menus. Tim eTile"
9795,"menus.PartDescriptionPanel I"
9795,menusinfo
9795,"menus. Store"
9795,"menus. Skills"
9795,"menus. NavigationTile"
9795,"menus Keys"
9795,Slider
9795,"menus. PlanetTile"
9795,Dragable
9795,"menus. PartsPanel"
9795,InputField
9795,TextBlock
9795,"menus.SkillTreeTab I"
9795,menusPartHeaderSelectable
9795,"menus.FunctionSelectable I"
9795,"menus BindingSelectable I"
9795,"menus.PresetSelectable I"
9795,"menus. SkiliTile"
9795,"menus. ColorButton"
9795,ShapeButton
9795,"menus.TypeButton I"
9795,"menus Menu"
9795,"menusintroMenu I"
9795,"menus.ChatConsole I"
9795,Selecter
9795,"DragableSelectable I"
9795,"menusNameinputField I"
9795,"menusServerinputField I"
9795,ScrollTextBlock
9795,menus.BindingSelecter_I
9795,"menus. FunctionSelecter I"
9795,"menus.ShipPanel I"
9795,EMPTY
9795,"menus.InventoryPanel I"
9795,menus.PartTiIe
9795,"menus. ShipPart Panel"
9795,menus.MultyPartTile_I
9795,"menus.PartFunctionsPanel I"
9796,Panel
9796,ScroliPanel
9796,Selecter
9796,"menus.ShipPanel I"
9796,"menus. FunctionS electer"
9796,menus.InventoryPanel
9796,"menus.SkillTreeSelector I"
9796,"menus.BindingSelecter I"
9796,"menusPartFunctionsPanel I"
9797,"spriteSyst em"
9798,nameMaker
9799,"floaters. 9allistic"
9799,"floaters. Floater"
9799,"cargo. Cárgo"
9799,"parts. Part"
9799,"parts. Shield"
9799,FighterShield
9800,Emitter
9800,"CircleEmitter I"
9801,"Emitter I"
9801,CicleEmitter
9801,RingEmitter
9801,RingCollector
9802,"floaters. Ballistic"
9802,"floaters. Floater"
9802,"cargo. Cargo"
9802,Part
9802,EMPTY
9802,Cockpit
9802,Fighter
9802,Destroyer
9802,"StrafebatCockpit I"
9802,Inteceptor
9803,"floaters. Ballistic"
9803,"floaters. Floater"
9803,EMPTY
9803,Part
9803,"CargoH old"
9803,Cockpit
9803,Fighter
9803,"StrafebatCockpit I"
9803,Inteceptor
9803,Destroyer
9804,"floaters. 9allistic"
9804,"floaters. Floater"
9804,"cargo. Cárgo"
9804,Part
9804,Chip
9805,"floaters. 9allistic"
9805,"floaters. Floater"
9805,"cargo. Cárgo"
9805,Part
9805,Dummy
9806,"floaters. 9allistic"
9806,"floaters. Floater"
9806,"cargo. Cárgo"
9806,Part
9806,Engine
9807,"floaters. 9allistic"
9807,"floaters. Floater"
9807,"cargo. Cárgo"
9807,Part
9807,GatewayFocus
9808,"floaters. 9allistic"
9808,"floaters. Floater"
9808,"cargo. Cárgo"
9808,"parts. Part"
9808,"parts Gun"
9808,"parts. Cannon"
9808,"parts FlippablePart"
9808,"parts. FiakCannon"
9808,LeftElakCannon
9809,"floaters. Ballistic"
9809,"floaters. Floater"
9809,"cargo. Cargo"
9809,Part
9809,EMPTY
9809,Cockpit
9809,Fighter
9809,Destroyer
9809,StrafebatCockpit
9809,Inteiceptor
9810,"floaters. 9allistic"
9810,"floaters. Floater"
9810,"cargo. Cárgo"
9810,Part
9810,Interconnect
9811,"floaters. 9allistic"
9811,"floaters. Floater"
9811,"cargo. Cárgo"
9811,Part
9811,Gun
9811,MineDropper
9812,"floaters. 9allistic"
9812,"floaters. Floater"
9812,"cargo. Cárgo"
9812,Part
9812,Quarters
9813,"floaters. 9allistic"
9813,"floaters. Floater"
9813,"cargo. Cárgo"
9813,"parts. Part"
9813,"parts Gun"
9813,"parts. Laser"
9813,"parts. FlippablePart"
9813,LeftLaser
9814,"floaters. 9allistic"
9814,"floaters. Floater"
9814,Planet
9814,Gateway
9815,"floaters. 9allistic"
9815,"floaters. Floater"
9815,"Planet I"
9815,Star
9815,Structure
9815,Gateway
9816,"floaters. 9allistic"
9816,"floaters. Floater"
9816,Planet
9816,Star
9817,"floaters. Ballistic"
9817,"floaters. Floater"
9817,Planet
9817,Stwcture
9818,"R ace"
9819,Script
9819,"Al Sc npt"
9819,"strafebat. StrafebatScript"
9820,Controllable
9820,"menus. ChatConsole"
9820,"spaceship. Ship"
9820,"menus Menu"
9820,"spac eship.Player"
9820,"strafebat. Strafebat"
9821,Script
9821,"I nputScnpt"
9822,Skill
9822,"AgiNi 1"
9823,Skill
9823,Modularity
9824,"DummyMusic System"
9825,SoundSystem
9826,"floaters. Ballistic"
9826,"floaters. Floater"
9826,"scripts.Controllable 1"
9826,Ship
9826,"Player I"
9827,"floaters. Ballistic"
9827,"floaters. Floater"
9827,scripfCàiitioIIabIe
9827,EMPTY
9827,Player
9827,"strafebat. Strafebat"
9828,StarSystem
9828,"SolarAl I"
9829,StarSystem
9829,"SolarA 1"
9830,Universe
10163,"Java CIassComputerPlayerFactoryIVin"
10163,"Java CIassColumnFullExceptionGame Exceptions"
10163,"Java CIass’TerminalGameRunnerujfl"
10163,"<<Java Class>>FourinLineujfl"
10163,"<<Java Class>>GameFactoryvjfl"
10163,TerminaIGameRunnerrunOameAndDispIayMyGameISrunoameTurnAndDisplayGameshoiWnnerMyPIayer
10163,"<<Java Class>>O BoardAnalyzerI3ameComponents"
10163,"<<Java Class>>UNKNOWNr NotObservableExceptionGame Exceptions"
10163,"Java Class>>GMvGameGame Components"
10163,"Java Interface>o BoardDisplayujfl"
10163,"<Java Interface>>OBoardGame Components"
10163,"Java CIass’IlleqalColumriNumberExceptionGame Exceptions"
10163,"0 dispIayoardQvoid"
10163,"o putDisclncolumnintDisco getToplndexirito getTopinto extractTopinto IowestAvailableirito cdumnFullQnt)booleano columnNotFullint0 getDiscintint0 getWdthint0 getHeightOirit0 notifyObserversintintDisc• cloneo Board"
10163,"<<Java Class>>BoardjerminalDisplayvjfl"
10163,"<Java Interface>>0 GameGame Components"
10163,"• runGmeSessionQ void• runTurnOint• gameOvero boolean• winnerO Player• playerl 0 Player• p1 ayer2o PlayercurrentPlayerO PlayercurrentRivalO Player)getBoardQoard"
10163,"<<Java CIass>ObsetvableRoardGame Components"
10163,ObservabIeoardcIoeOBoard
10163,"<<Java Interlace>>OPlaverPlayers"
10163,"<<Java CIass>GMvBoardGame Components"
10163,"• chooseCoIumnBordDiscDisc• isCompOboolean"
10163,"<Java Interface>>0 DisCGame Components"
10163,"Java Class’MyPIayerPlayers"
10163,"o equalsDisc0 cloneQ Disc"
10163,"<Java Class>>GMvDiscGame Components"
10163,"<<Java ClassUNKNOWN3 HumanPlayerPlayers"
10163,"Java Class’UNKNOWNCorn puteiP SayerPlayers"
10163,"dComputerPlayerintchoose Cok nrn Board Disc Disc<tryTo1nBoardDiscpreventRivar1nBoardDiscisCompQboolean"
10163,"Jav CIss>>YourCornputerPIayerPlayers"
10163,"<Java Class>>MycomputerPlayerPlayers"
10163,"Java CIss>>UNKNOWNRandomComputerPIayerPlayers"
10163,"EvourComputerplayerint• chooseCokimnBoardDiscDisc"
10163,"dMyComputerPIayerint0 chocseCokimnBoardDiscDisc"
10163,"jRandomComputerPlayerint• chooseCoIumn5ord Disc Disc"
10171,"Seiveur whece how LHow does pawns playecscommunicates with game withoutgame being a singletort Is neededfo knowing when the game isended"
10171,Element
10171,Effect
10171,ActiveElement
10171,Case
10171,Grid
10171,Spell
10171,Position
10171,"Base Pawn"
10171,Player
10171,Game
10171,"na rn es pacemovement"
10171,"na rn es paceDathfindina"
10238,"<<Java Class>>e BTPradarp its"
10238,"<<Java Class>>GGNradarp its"
10238,"<<Java Class>>ØCAMradarp.its"
10238,"<<Java Class>>G CommonHeaderradarp.its"
10238,"<<Java Class>>G CamPduradarp.its"
10238,dCamPdubyteIongPosition
10238,"<<Java Class>>UNKNOWNSenderPositionVectorradarp its"
10238,"<<Java Class>>GHeaderradarp its"
10238,"<<Java Class>>ecamradarp.its"
10238,"<<Java Class>>GNAddressradarpits"
10240,"<<Java Class>>Positionradarp .kiematics"
10240,"<<Java Class>>GVelocityradarp .kiematics"
10240,"<<Java Enumeration>>o GeographicDirectionradarp.knematics"
10252,"<<Java Class>>GGNradarp its"
10252,"<<Java Class>>e BTPradarp its"
10252,"<<Java Class>>ØCAMradarp.its"
10255,"<<Java Class>>Serial Readerradaip.serial"
10255,"<<Java Class>>G SerialWrlterradarp.senal"
10256,"<<Java Class>>eeeqcicios"
10256,"<<Java Class>>GTentheercicios"
10256,"ETIefldaO• addproductoProducto• getListaOListcProducto>• eiâminarProductoProdudo• pwductoMasCaro• productoMas8aratoProducto• toStrinqoStrlng"
10256,"<ciava Class>>GTestTiendaeecicos"
10256,OCTeTjefldaSmajnst1ngJ
10266,"Action Manager"
10266,ViewManager
10266,EMPTY
10266,"List View"
10266,KanbanView
10266,"Form View"
10276,Calendar_adapterUNKNOWNnlvandorenappuraandroidFragmentWorkedHoursCalendarFragment)
10276,"MyO nCI ic kListener_gridView ItemSelectUNKNOWNni vandoren appu raa ndroid  Fragment Worked Hours CalendarFragment Calenda r_fragment)"
10276,"TripleUNKNOWNnlvandorenappuraandroidFragmentWorkedHou rsWorkedHoursProjectList_adapter)"
10276,"Calendar_fragmentUNKNOWNnlvandoren a pp uraand roid Fragment WorkedHours Calenda rFragment)"
10276,"CalendarPageChangeListenerUNKNOWNrilvandoren appuraandroidFragmentWorkedHoursCalendarFragment)"
10276,"DataViewHolderUNKNOWNnIvaridorenappuraandroidFragmentWorked Hours WorkedHoursProjectList_ad apter View Holder)"
10276,EMPTY
10276,"<<Interface>>on SomeEventListener"
10276,"ViewHolderUNKNOWNnIvandorenappuraandroidFragmentWorkedHours Worked HoursProjectList_ad apter)"
10276,"WorkedH oursjistLongOnClickListenerUNKNOWNnIvandorenappuraandroidFragmentWorked Hours)"
10276,"IncomingHandlerUNKNOWNnIvandorenappuraandroidFragmentWorkedHours WorkedHours_fragment_co ntrolle r)"
10276,"Wo rkedHours_fragment_controllerUNKNOWNni vandoren.appuraandroidFragmentWorked Hours)"
10276,"<1 nterface>>NotihcationD ial ogCall Back"
10276,"WorkedH ours listOnClickListenerUNKNOWNni va ndoren appu raandroid Frag mentWorkedHours)"
10276,"Dialog_notificationUNKNOWNnI va ndoren appu raandroid FragmentWorkedHou rs)"
10276,"WorkedHourshelperUNKNOWNnIvandorenappuraandroidFragmentWorked Hours"
10276,"D Ia Iog_ project ListUNKNOWNnIvandoren app uraand roid FragmentWorked Hours)"
10276,"<1 nterface>>CallBack"
10288,EMPTY
10288,X.object
10288,EMPTY
10288,EMPTY
10288,X.volume
10288,"X.Ioada ble"
10288,EMPTY
10288,X.displayable
10288,X.thresholdable
10289,X.interactor
10289,X.shaders
10289,X.renderer
10289,X.object
10289,X.renderer2D
10289,X.renderer3D
10289,EMPTY
10289,X.volume
10289,X.cube
10289,X.Ioader
10289,X.parser
10289,X.camera
10289,EMPTY
10289,"X.Ioada ble"
10289,X.parserNll
10289,"X.pa rserLUT"
10289,X.camera2D
10289,"X. camera3D"
10291,"File Edit View Go Bookmarks HelpYouBotManipulatorUML.pdfUNKNOWN1 of 1r’ouBotJointReadOnIyThumbnailsYou Bot BaseYouBotManipulatorYou BoointPa ram eter"
10312,ClaimListController
10312,ClaimListManager
10312,MainActivity
10312,#onCreatesavedlnstanceStateBundle4onCreateOptionMenumenuMenustartClajmantvVjew
10312,ClaimantAddClaimActivity
10312,"Claim List"
10312,"CIa imantClaim ListActivity"
10312,ClaimantEdititemActivity
10312,"ApproverClaim ListActivity"
10312,Item
10312,ClaimantAdditemActivity
10312,Claim
10312,"#onCreatesavedlnstanceStateBundle#onCreateOptionsMenumenu MenuonResumeQ voidfinishAddvView"
10312,"Approveritem ListActivity"
10312,"ApproverClaim DetailListActivity I"
10312,#onCreatesavedlnstanceStateBundle4onCreateOptionMenumenuMenu
10312,TagList
10312,Tag
10312,Recipt
10312,"Approve rReci ptActivity"
10312,"ClaimantApproverinfoActivity 1"
10312,"CIa imantItm ListActivity"
10312,"4onCreatesavedlnstanceState  Bundle4onCreateOptionsMenumenuMenu"
10312,ClaimantReciptActivity
10312,oncreatesavedlnstancestateBundle4onCreateOptionsMenumenuMenu
10312,ClaimantTagListActiviy
10312,"CIa imantitem DetailActivity"
10312,Destination
10312,"Claima ntAddDestinationActivity I"
10312,ItemList
10312,#onCreatesavedlnstanceStateBundle4onCreateOptionMenumenuMenuaddDestjnatjonvVjew
10312,ClaimantDestinationReasonActivity
10387,"Comm on Model"
10387,EMPTY
10387,LoginModel
10387,"Log InActivityusemame EditTextpassword EditText"
10387,"requestParams RequestParams I"
10387,"getData Void"
10387,"obj ObjectCallBack"
10387,EMPTY
10387,"requestParams RequestParams I"
10387,"Arrangm end nfoActivityarrangement InfoList Array Listadapter ArrangmentlnfoAdapter"
10387,BaseRule
10387,"Custom Rule"
10387,"initDataO Void"
10387,"getlnstanceØ BaseRuledealEntityBaseEntitysetDealObserveDealProxy.DealObserve"
10387,"observe DealProxy.DealObservedealEntityTsetDealObserveDealProxy. DealObserve"
10404,MVCCalculator
10404,"Calculator Controller theView CalculatorView theModel CalculatorModel CalculatorControllertheView theModel"
10404,CalculatorModel
10404,"CalculatorView extends JPaneI firstNumber JTextFi&d secondNumber JTextFteld calculateButton JButton calcSolution JTextField÷ CalculatorViewo constructor÷ getFirstNumbero mt setNumberString num getSecondNumber mt÷ setNumberString num÷ getCalcsolutionO"
10404,"MainView extends JFrame gridLayout GridLayout"
10404,"NumbersVew extends JPaneI zeroButton  nineButton JButton clearButton JButton NumbersViewfl constructor"
10404,"Calculate Listener action Performede"
10418,Claim
10418,Expense
10418,"• name  String description  String• date  String currency  String amount mttotalAmounttoString"
10418," name  String description  String date_start String date_end String items  ArrayList<tExpense>getTotaiaddttemString name String descriptionString date String currency mt amount)tostring"
10419,"view_u i_to gin"
10419,"C rug eUi"
10419,"con Fig/rn in"
10419,"U iCon trotter"
10419,"uinterFacenIcrugeExternalAuth doReturnbooLFLag boot inFo mixed getParametersactionRunO ______________redirect tocaLLback ac1 1"
10419,"XC on trotter"
10419,"C rug e Ext e rn Auth B s e"
10419,"“caLLback’ es un script que tiene porobjetivo ir directamente aXControLLeractionRun. Es para evitarpasarLe argumentos a La URL porquehay casos donde eso FaLLaPor tanto por ejempLoFacebookcontroLLer podria tener en eLroot deL site un script LLamado“ca"
10422,"forrn.net STL"
10422,fmilntro
10422,frmEditor
10422,frmWizard
10422,frmErrList
10422,EMPTY
10422,frmOutput
10422,"SlLProgramsoo SIL class Diagram"
10422,CommandLine
10426,SymbolTable
10426,SiLVarlablo
10426,SiLinteger
10426,SiLArrayBement
10426,SIL.Equation
10426,ISiLObjoct
10426,"MathOperator <enum>"
10426,"ObjectTypectnum> I"
10426,"ActionTypo <Ernim>"
10426,Compfler
10426,SIL_Action
10426,"‘EewteiPars) void"
10426,SILJO
10426,EMPTY
10426,SIL_Math
10426,"GUI Console or Window)(see other class diagram"
10431,Tree
10431,LinoHolder
10431,Output
10431,EMPTY
10431,EMPTY
10431,EMPTY
10431,CfrcularShlft
10431,Input
10431,LinoStorago
10432,Tree
10432,LineHolder
10432,Output
10432,Search
10432,Node
10432,EMPTY
10432,Line
10432,CircularShift
10432,Input
10432,LineStorage
10460,cenumerationSex
10460,Interest
10460,Location
10460,User
10460,UserPool
10460,PersonMatcher
10462,"<<Java Class>>ProcesorMy_Package"
10462,"<<Java Class>>MonomMy_Package"
10462,"<<Java Interface>>0 Operatii_binarejejolinoameMy_Package"
10462,"• addPolinomPolinom• muItipyPohnomPoinom• substractPoIinomPoIinom• dividePolinomPohnom• derivePohnom• integratePolinom"
10462,"<<Java Class>>PolinomMy_Package"
10462,"<<Java Class>>GUIMy_Package"
10462,"<<Java Class>>G EroareMy_Package"
10464,Statystyki
10464,Duchy
10464,"Pac man"
10464,Gra
10464,EMPTY
10464,EMPTY
10472,"e spring oard.controI.FreeBoardControIIer I"
10472,"e spring.board.domain.BoardDto"
10472,"spring.control.Controller I"
10472,"• Iistdto BoardDto map ModelMap• precreateQ String• createdto BoardDto• readno int map ModelMap• preupdateno mt. map ModelMap• updatedto BoardDto• prereplyno int map ModelMap• replydto BoardDto"
10472,"• indexCommandO ModelAndView• introcommandO Stringe calendarCommandO String• preAddEventCommandO String• addEventCommandreq HttpServletRequeste userCommandO String• tableCornmandO String"
10472,"e utiLoauth.OauthCredential"
10472,mybatis.BoardManager
10472,springioard.domain.CalendarEventDto
10472,utiI.oauth.OauthCalendar
10472,"0 utiLoauth.OauthAPI"
10472,"A createObjhttpThri port Httpranspcrt JSON_FACTORY isonFactory credential Credential APPLICATION_NAME String"
10480,TransformationAlgorithm
10480,EMPTY
10480," transformgridPtr Grid*"
10480,"FreezeoutAlgorithm I"
10480,"Integrati onAlgorithm"
10480," integrategridPtr Grid*"
10480,"Si mulati on"
10480,InitialConditionsAlgorithm
10480,"BoundaryConditionsAlgorithm I"
10480,Cell
10480,Grid
10480," pressuree double n double energ p  double n  double ) double"
10485,"ezcLog DatabaseWriter"
10486,ezcExecution
10486,ezcExecutionErrorHandlerl
10486,ezcExecutionBasicErrorHandIer
10487,ezcFiIe>
10488,"ezcG raph DatabaseDataSet"
10491,ezcMvcFeedViewHandIer
10492,ezcMvcMaiIRawRequest
10492,ezcMvcMaiIBugziIIaRequestFiIter
10492,ezcMvcMaiIRequestParser
10493,ezcMvcTempIateViewHandIer
10494,ezcPersistentObjectSchemaGenerator
10494,"ezcPersistentObjectTem plateSchemaWriterOptionsl"
